Date,Store,Dept,Actual_Sales,Predicted_Sales,Error,Abs_Percent_Error
2012-10-05,8,60,243.0,246.4243124161618,-3.424312416161797,1.409182064264114
2012-10-12,8,60,198.0,214.7476239765809,-16.74762397658091,8.458395947768137
2012-10-19,8,60,279.0,239.64799734414268,39.35200265585732,14.10466045012807
2012-10-26,8,60,270.0,239.29074046254505,30.709259537454955,11.37379982868702
2012-08-03,8,67,4425.72,4123.193037961332,302.526962038668,6.835655261486673
2012-08-10,8,67,4489.39,4456.766367935107,32.62363206489317,0.7266829583728117
2012-08-17,8,67,4048.94,4490.576611804546,-441.63661180454574,10.907462491529776
2012-08-24,8,67,4232.86,4143.518830666547,89.34116933345285,2.1106573175926644
2012-08-31,8,67,3573.74,4361.674126526101,-787.934126526101,22.047886150814023
2012-09-07,8,67,4027.78,4080.530031297152,-52.75003129715196,1.3096552268781303
2012-09-14,8,67,4644.81,3981.778530516973,663.0314694830272,14.274673656899358
2012-09-21,8,67,4695.01,4372.575556167224,322.4344438327762,6.867598659699898
2012-09-28,8,67,5021.29,4363.508854301211,657.7811456987893,13.099843779164106
2012-10-05,8,67,4765.99,4790.094600588077,-24.10460058807712,0.5057627185134069
2012-10-12,8,67,4886.15,4776.264704544842,109.88529545515757,2.2489136734475523
2012-10-19,8,67,5781.79,4854.325138756979,927.464861243021,16.04113710880231
2012-10-26,8,67,5294.25,5189.393510330264,104.85648966973622,1.980573068323865
2012-08-03,8,71,1712.73,2614.43483298049,-901.7048329804898,52.647225948076446
2012-08-10,8,71,1779.15,2244.3450814217076,-465.1950814217075,26.147041082635386
2012-08-17,8,71,2323.38,2237.6773332067487,85.70266679325141,3.688706401589555
2012-08-24,8,71,3221.57,2868.5038565285295,353.0661434714707,10.959443484744105
2012-08-31,8,71,1970.56,2798.4146623276215,-827.8546623276216,42.01113705381321
2012-09-07,8,71,1368.34,2471.912875799282,-1103.5728757992822,80.65048714495536
2012-09-14,8,71,818.14,2131.2509970577535,-1313.1109970577536,160.49954739503673
2012-09-21,8,71,1494.03,1497.2617059011088,-3.231705901108853,0.21630796577771888
2012-09-28,8,71,1164.38,1652.1202428615475,-487.74024286154736,41.888407810297956
2012-10-05,8,71,2582.23,1394.931757429152,1187.298242570848,45.97956969638057
2012-10-12,8,71,1471.87,2098.2515669145573,-626.3815669145574,42.55685399624678
2012-10-19,8,71,1686.64,1745.6147840585559,-58.97478405855577,3.496583981084035
2012-10-26,8,71,804.21,1753.6988652869716,-949.4888652869715,118.06479219196125
2012-08-03,8,72,24281.7,27358.44148502067,-3076.7414850206696,12.67102997327481
2012-08-10,8,72,25376.07,26376.0167556382,-999.9467556382006,3.9405107080733957
2012-08-17,8,72,30872.14,26672.645045445654,4199.494954554346,13.602863146365449
2012-08-24,8,72,31950.05,29477.823546754735,2472.2264532452646,7.737785866517469
2012-08-31,8,72,41295.59,32070.44074155789,9225.149258442107,22.339308527719563
2012-09-07,8,72,33917.28,34599.749365564676,-682.469365564677,2.012158302684287
2012-09-14,8,72,26764.88,33506.67231262498,-6741.792312624977,25.18895026850476
2012-09-21,8,72,38259.68,30091.212258188858,8168.467741811142,21.35006811821516
2012-09-28,8,72,47341.23,33171.245718440594,14169.98428155941,29.931592993167705
2012-10-05,8,72,44450.55,38850.133120592756,5600.416879407247,12.599207162582344
2012-10-12,8,72,38215.1,38113.34550893115,101.75449106885208,0.266267760829756
2012-10-19,8,72,35669.07,43083.79683126406,-7414.726831264059,20.787553001140928
2012-10-26,8,72,33898.36,38240.51393342314,-4342.153933423142,12.80933335247824
2012-08-03,8,74,9553.67,10400.48107492474,-846.8110749247408,8.863725405260395
2012-08-10,8,74,10111.14,9842.336878489326,268.803121510673,2.6584848148742184
2012-08-17,8,74,9922.4,10115.78359686474,-193.38359686473996,1.9489598974516242
2012-08-24,8,74,13055.17,10958.284345736109,2096.8856542638914,16.061726153423443
2012-08-31,8,74,11197.56,11454.478273703107,-256.91827370310784,2.2944130123268627
2012-09-07,8,74,8577.44,11467.204839543523,-2889.7648395435226,33.69029500111365
2012-09-14,8,74,8524.92,9271.174997250595,-746.2549972505949,8.753806455082216
2012-09-21,8,74,8094.48,9176.191737316585,-1081.7117373165856,13.363572920268945
2012-09-28,8,74,8489.43,8713.33873741963,-223.9087374196297,2.637500249364559
2012-10-05,8,74,8416.68,8876.071342142277,-459.3913421422767,5.458106309640817
2012-10-12,8,74,7648.28,8472.720610807677,-824.4406108076773,10.779425057760402
2012-10-19,8,74,7333.57,7927.001806727395,-593.4318067273953,8.091990759308159
2012-10-26,8,74,9268.34,7605.059430374173,1663.2805696258274,17.945830317250202
2012-08-03,8,79,24703.58,25177.1762628299,-473.5962628298985,1.9171159112561758
2012-08-10,8,79,22238.08,22521.06825168601,-282.9882516860089,1.272539048721872
2012-08-17,8,79,19924.07,21882.96781724153,-1958.89781724153,9.831815574034472
2012-08-24,8,79,20485.56,20534.630328452782,-49.070328452780814,0.23953618281746172
2012-08-31,8,79,20891.38,23858.330579307498,-2966.950579307497,14.201793176456015
2012-09-07,8,79,27879.7,21948.54840877533,5931.151591224672,21.27408684894268
2012-09-14,8,79,20448.25,23503.528743059225,-3055.2787430592252,14.94151696628917
2012-09-21,8,79,20162.8,20722.403579143665,-559.6035791436661,2.7754259286590464
2012-09-28,8,79,19937.54,20956.640495425727,-1019.100495425726,5.111465584147924
2012-10-05,8,79,27640.98,24368.173644085728,3272.806355914272,11.840413602970198
2012-10-12,8,79,20616.7,22529.925110235377,-1913.2251102353766,9.279977446610644
2012-10-19,8,79,21077.37,21500.897839970752,-423.5278399707531,2.009396048799035
2012-10-26,8,79,18832.68,20561.210944681086,-1728.530944681086,9.178358813939843
2012-08-03,8,80,9386.33,9557.54218568626,-171.21218568625955,1.8240588780307057
2012-08-10,8,80,9243.35,9437.634999526379,-194.28499952637867,2.101889461357394
2012-08-17,8,80,9324.02,9322.02817306089,1.9918269391109789,0.021362319462109463
2012-08-24,8,80,9069.15,9366.17358007828,-297.02358007828116,3.275098328710863
2012-08-31,8,80,9079.88,9407.999382373378,-328.11938237337927,3.613697343724579
2012-09-07,8,80,9716.71,9354.708989898054,362.0010101019452,3.7255512421585624
2012-09-14,8,80,9703.51,9674.62142137973,28.888578620269982,0.2977126691297271
2012-09-21,8,80,8547.02,9437.33747668514,-890.3174766851389,10.41670051883743
2012-09-28,8,80,9511.1,9050.012436873045,461.0875631269555,4.84788892059757
2012-10-05,8,80,10379.63,9815.12779697792,564.5022030220789,5.438558050933212
2012-10-12,8,80,10155.19,10154.744768752073,0.4452312479279499,0.0043842729474086635
2012-10-19,8,80,10736.7,9924.576231202984,812.123768797017,7.563997958376567
2012-10-26,8,80,9688.6,10093.67654948265,-405.0765494826501,4.18096060816475
2012-08-03,8,81,12964.56,12647.594742158899,316.96525784110054,2.4448593538161
2012-08-10,8,81,13123.7,12909.653832975157,214.04616702484418,1.6309894848620752
2012-08-17,8,81,12301.64,12991.673853405933,-690.0338534059338,5.609283424046987
2012-08-24,8,81,12131.62,12533.741816843241,-402.1218168432406,3.314658857129061
2012-08-31,8,81,13347.71,12903.306260469248,444.4037395307514,3.3294380798710153
2012-09-07,8,81,13734.32,13237.432821678174,496.88717832182556,3.617850598513982
2012-09-14,8,81,13208.73,13282.892667969696,-74.16266796969649,0.5614670598134452
2012-09-21,8,81,12150.05,13210.105050521135,-1060.0550505211359,8.724697021996914
2012-09-28,8,81,12043.8,12708.556127937854,-664.7561279378551,5.519488267306458
2012-10-05,8,81,13451.77,13148.401955214746,303.3680447852548,2.2552277119312536
2012-10-12,8,81,13074.31,13226.14141116605,-151.8314111660511,1.1612957866690565
2012-10-19,8,81,12933.94,13046.831593465417,-112.89159346541601,0.8728322032220345
2012-10-26,8,81,11987.36,12706.844897505938,-719.4848975059376,6.0020296170794705
2012-08-03,8,82,13499.29,14194.785511165375,-695.4955111653744,5.152089562972381
2012-08-10,8,82,15124.0,14383.858453473664,740.1415465263362,4.893821386712088
2012-08-17,8,82,15360.49,14705.187698128215,655.302301871785,4.266154933024826
2012-08-24,8,82,15276.23,14714.315493891732,561.9145061082672,3.678358509319821
2012-08-31,8,82,14129.01,14867.40182846974,-738.3918284697393,5.226069119278274
2012-09-07,8,82,14605.09,14802.258597449214,-197.16859744921385,1.3499991951382282
2012-09-14,8,82,13444.44,14503.085183599193,-1058.645183599192,7.874222976927206
2012-09-21,8,82,12893.46,13991.621620784188,-1098.161620784189,8.517198802991508
2012-09-28,8,82,12907.56,13276.707491697927,-369.14749169792776,2.859932409362635
2012-10-05,8,82,16290.43,13838.248016775491,2452.181983224509,15.052899053152736
2012-10-12,8,82,13936.83,14462.551881650643,-525.7218816506429,3.7721768985532784
2012-10-19,8,82,13734.55,14294.65191567102,-560.1019156710208,4.07805072369332
2012-10-26,8,82,13955.52,13981.193126276483,-25.673126276482435,0.1839639531632102
2012-08-03,8,83,2517.37,2567.628091503854,-50.2580915038543,1.9964523095077125
2012-08-10,8,83,2626.2,2670.6018149712527,-44.40181497125286,1.6907248104201074
2012-08-17,8,83,2801.72,2666.935120908093,134.784879091907,4.810790481986316
2012-08-24,8,83,2222.7,2619.619865215069,-396.91986521506897,17.857554560447607
2012-08-31,8,83,2251.44,2464.057085008359,-212.61708500835903,9.443604315831603
2012-09-07,8,83,3108.83,2637.632761039519,471.1972389604807,15.156738675337047
2012-09-14,8,83,2522.38,2792.913257969373,-270.5332579693727,10.725317278497796
2012-09-21,8,83,2613.9,2531.5483003449535,82.35169965504656,3.150529846399883
2012-09-28,8,83,2112.34,2512.7605310111644,-400.42053101116426,18.956253775962402
2012-10-05,8,83,2460.52,2697.6527675120137,-237.13276751201374,9.637506198365132
2012-10-12,8,83,2694.56,2528.1625433106888,166.39745668931118,6.175310874106021
2012-10-19,8,83,2742.78,2559.533227154908,183.24677284509198,6.681059831451737
2012-10-26,8,83,2229.78,2548.3850644847157,-318.6050644847155,14.288632263484088
2012-08-03,8,85,2234.07,2117.874979215577,116.19502078442338,5.201046555587935
2012-08-10,8,85,1256.7,2207.5828068773058,-950.8828068773057,75.66505982949833
2012-08-17,8,85,1835.78,1802.2218191041673,33.55818089583272,1.828006672685873
2012-08-24,8,85,2088.69,1951.4063388180134,137.28366118198664,6.572715969434747
2012-08-31,8,85,1125.51,2093.115793405198,-967.605793405198,85.97043059636947
2012-09-07,8,85,1841.49,1612.6545311595494,228.83546884045063,12.426647380135142
2012-09-14,8,85,1991.82,1777.7052479984227,214.11475200157724,10.74970388898481
2012-09-21,8,85,1480.99,1945.1608634281993,-464.17086342819925,31.34193096700175
2012-09-28,8,85,1861.05,1642.3468528984367,218.70314710156322,11.75159974753839
2012-10-05,8,85,1916.41,1938.7851134235723,-22.375113423572202,1.1675535727517703
2012-10-12,8,85,1866.8,2009.191629431666,-142.39162943166593,7.627578178255086
2012-10-19,8,85,1552.75,1916.597667059206,-363.84766705920606,23.43246930022258
2012-10-26,8,85,1703.84,1862.6433540296393,-158.80335402963942,9.320320806509967
2012-08-03,8,87,30284.41,26477.622706916416,3806.787293083584,12.570122030059638
2012-08-10,8,87,26285.95,26125.758700905113,160.19129909488765,0.6094179555804057
2012-08-17,8,87,24208.98,25300.63329019091,-1091.6532901909122,4.509290726791927
2012-08-24,8,87,22471.91,24656.60003242875,-2184.690032428749,9.721870692917287
2012-08-31,8,87,27233.31,24505.863150677105,2727.446849322896,10.015113290756416
2012-09-07,8,87,26919.22,24915.7350804362,2003.4849195638017,7.442581618500839
2012-09-14,8,87,24501.18,24959.88181339148,-458.70181339147894,1.872162130115688
2012-09-21,8,87,22177.69,23756.862512641685,-1579.172512641686,7.120545524090588
2012-09-28,8,87,23143.33,22738.84344516521,404.4865548347916,1.7477456996672112
2012-10-05,8,87,28673.62,24924.01505624227,3749.6049437577276,13.076845350387318
2012-10-12,8,87,24701.52,25147.808584671682,-446.28858467168175,1.8067251921002503
2012-10-19,8,87,22230.07,24961.522899003976,-2731.452899003976,12.287198821254167
2012-10-26,8,87,21104.04,22718.66873564709,-1614.6287356470893,7.650803996045729
2012-08-03,8,90,39771.05,39460.20697801177,310.8430219882357,0.7815811299632162
2012-08-10,8,90,42111.94,41044.43548285289,1067.5045171471138,2.534921253086687
2012-08-17,8,90,40258.18,40377.91114051583,-119.73114051583252,0.29740822986988613
2012-08-24,8,90,38497.66,39640.29327681499,-1142.6332768149878,2.9680590373934095
2012-08-31,8,90,40186.29,42086.49581281645,-1900.20581281645,4.728492759138627
2012-09-07,8,90,43859.53,41902.79101856984,1956.7389814301569,4.461376994760675
2012-09-14,8,90,43051.81,42741.57759650738,310.2324034926205,0.7206024636191151
2012-09-21,8,90,39774.86,40686.701726184,-911.8417261840004,2.2925076950214294
2012-09-28,8,90,38762.81,40038.80179808357,-1275.9917980835744,3.291793856233783
2012-10-05,8,90,45485.0,43430.25542613113,2054.7445738688693,4.517411396875605
2012-10-12,8,90,45184.76,43297.63506918048,1887.1249308195256,4.176463327058782
2012-10-19,8,90,43168.94,42500.28529380382,668.6547061961828,1.5489254686267089
2012-10-26,8,90,39666.9,41182.15286199706,-1515.2528619970617,3.819942728060578
2012-08-03,8,91,31546.11,32131.665588210286,-585.5555882102854,1.8561895213396689
2012-08-10,8,91,34019.41,33565.01323140819,454.39676859181054,1.3356985573583156
2012-08-17,8,91,33138.22,33685.35197428017,-547.1319742801716,1.6510602388425555
2012-08-24,8,91,29299.93,31410.320963330036,-2110.3909633300354,7.202716741405305
2012-08-31,8,91,29830.05,32124.819276342114,-2294.7692763421146,7.692810693720308
2012-09-07,8,91,34559.05,33366.48788688132,1192.5621131186854,3.450795415726663
2012-09-14,8,91,34927.41,34200.11054245224,727.2994575477642,2.0823171759594086
2012-09-21,8,91,31453.92,32216.46932485357,-762.5493248535713,2.4243379675842354
2012-09-28,8,91,29604.28,30882.104442261738,-1277.824442261739,4.316350346172037
2012-10-05,8,91,33394.61,34616.87538428775,-1222.265384287748,3.660067850134342
2012-10-12,8,91,34241.74,34335.678869753094,-93.93886975309579,0.27434023432540455
2012-10-19,8,91,34117.56,32911.48536893774,1206.0746310622562,3.535055352909928
2012-10-26,8,91,29222.81,31261.87336378105,-2039.0633637810497,6.977643025366313
2012-08-03,8,92,61262.31,61317.62495527836,-55.31495527836523,0.09029198422058396
2012-08-10,8,92,65578.7,62382.915082567,3195.7849174329967,4.873205655850142
2012-08-17,8,92,65443.74,61109.983969038265,4333.756030961733,6.622109358300325
2012-08-24,8,92,61211.37,58776.98873539206,2434.381264607946,3.977008298634626
2012-08-31,8,92,61399.31,62557.12610984511,-1157.8161098451092,1.8857151812375565
2012-09-07,8,92,67135.41,64981.74102326775,2153.668976732253,3.2079479022057855
2012-09-14,8,92,69068.09,64967.15799320653,4100.932006793468,5.937520505914479
2012-09-21,8,92,61167.37,62329.26126350908,-1161.8912635090746,1.8995279076230913
2012-09-28,8,92,58998.37,59681.61660941129,-683.2466094112897,1.1580770950304045
2012-10-05,8,92,73207.81,66019.6148995567,7188.195100443292,9.818891045153915
2012-10-12,8,92,72961.66,66516.27672019086,6445.383279809146,8.833931793505172
2012-10-19,8,92,69405.09,65379.76326891033,4025.32673108967,5.799757238395153
2012-10-26,8,92,62127.74,62924.087241503505,-796.3472415035067,1.2817901335273207
2012-08-03,8,93,28242.27,30142.99720822729,-1900.7272082272902,6.730079445551969
2012-08-10,8,93,32013.96,30776.051355666244,1237.9086443337546,3.8667776318011104
2012-08-17,8,93,30948.22,30097.301719125582,850.918280874419,2.7494902158328296
2012-08-24,8,93,27579.71,28043.30876240051,-463.59876240051017,1.680941396412472
2012-08-31,8,93,28100.7,28921.434417962075,-820.7344179620741,2.9206902958363106
2012-09-07,8,93,35871.21,31397.960102219335,4473.2498977806645,12.470306682659059
2012-09-14,8,93,34870.58,32231.597453072616,2638.9825469273856,7.567934192455031
2012-09-21,8,93,27460.34,30921.06475528759,-3460.724755287589,12.602628937906774
2012-09-28,8,93,26382.28,28148.679520183137,-1766.3995201831385,6.695401307935245
2012-10-05,8,93,31647.48,31898.614602344427,-251.13460234442755,0.793537439140265
2012-10-12,8,93,32522.87,32427.19019991143,95.6798000885683,0.29419236398438486
2012-10-19,8,93,30774.15,30187.219401238173,586.9305987618282,1.907219529253702
2012-10-26,8,93,27094.94,29507.744444664986,-2412.8044446649874,8.905000139011149
2012-08-03,8,94,26832.31,27617.04739438092,-784.737394380918,2.9245987184141726
2012-08-10,8,94,28201.01,26840.003805323056,1361.006194676942,4.82609025235955
2012-08-17,8,94,27498.14,28126.564834362816,-628.4248343628169,2.2853357876671545
2012-08-24,8,94,24471.31,26820.09503899368,-2348.7850389936793,9.598117301418188
2012-08-31,8,94,26060.48,26519.89827644008,-459.41827644007935,1.7628926114947974
2012-09-07,8,94,28497.01,26583.729529913802,1913.2804700861961,6.713969185139761
2012-09-14,8,94,25843.43,27534.040103813797,-1690.6101038137967,6.541740410672254
2012-09-21,8,94,24624.78,26028.573239638747,-1403.7932396387478,5.7007341370714695
2012-09-28,8,94,24839.73,25395.15982017858,-555.4298201785787,2.2360541768311437
2012-10-05,8,94,27537.14,27028.046290958333,509.09370904166644,1.8487530260646763
2012-10-12,8,94,27648.14,26763.101018656023,885.038981343976,3.2010796434913025
2012-10-19,8,94,26628.56,26480.64964331589,147.91035668411132,0.5554575864564637
2012-10-26,8,94,23836.43,26052.294813563032,-2215.864813563032,9.296127035646832
2012-08-03,8,95,66676.59,66856.64536796548,-180.05536796548404,0.27004285606910017
2012-08-10,8,95,68759.66,66547.77509500034,2211.8849049996643,3.216835139963845
2012-08-17,8,95,65904.99,66220.29388493262,-315.30388493261125,0.47842186901570155
2012-08-24,8,95,63752.09,64983.58867728259,-1231.4986772825941,1.9316993015955934
2012-08-31,8,95,67164.85,67227.10718395456,-62.25718395455624,0.09269310354233834
2012-09-07,8,95,67972.31,67818.64909885943,153.66090114056715,0.22606396801957612
2012-09-14,8,95,65783.69,66376.3472568503,-592.6572568503034,0.9009182319360671
2012-09-21,8,95,60954.83,64018.20764212327,-3063.3776421232687,5.025652014981042
2012-09-28,8,95,60774.39,63164.502940591825,-2390.1129405918255,3.932763357381005
2012-10-05,8,95,65849.49,66156.56896684931,-307.0789668493089,0.4663346167894526
2012-10-12,8,95,63340.85,64604.09992981458,-1263.249929814585,1.9943684522935594
2012-10-19,8,95,64305.12,63093.82051288659,1211.2994871134142,1.8836750279191052
2012-10-26,8,95,58817.79,61655.371114523856,-2837.581114523855,4.824358607359874
2012-08-03,8,97,17661.06,17316.776748050568,344.2832519494332,1.9493917802749845
2012-08-10,8,97,19020.48,18118.409594627676,902.0704053723239,4.7426269230446545
2012-08-17,8,97,18293.96,18130.076073269374,163.8839267306248,0.8958362581454471
2012-08-24,8,97,16353.95,17655.691301315564,-1301.7413013155638,7.9597974881638
2012-08-31,8,97,18492.01,17862.394105333013,629.6158946669857,3.4047996657312307
2012-09-07,8,97,20638.56,18415.739129568752,2222.820870431249,10.770232372952613
2012-09-14,8,97,19260.99,19106.681627017268,154.308372982734,0.8011445568619993
2012-09-21,8,97,17479.61,18272.420353675243,-792.8103536752424,4.53562953449901
2012-09-28,8,97,16253.04,17597.67556162018,-1344.63556162018,8.273132666997558
2012-10-05,8,97,18998.07,18820.583394918547,177.48660508145258,0.9342349253447987
2012-10-12,8,97,19158.22,18734.900055694536,423.31994430546547,2.209599557294286
2012-10-19,8,97,18776.81,18393.99628467958,382.8137153204225,2.0387579962753124
2012-10-26,8,97,16400.61,17627.894237096203,-1227.2842370962026,7.483162132970679
2012-08-03,8,98,6148.48,6908.408230676524,-759.9282306765244,12.35961132957291
2012-08-10,8,98,6586.0,6582.415026054659,3.5849739453406073,0.054433251523543995
2012-08-17,8,98,6427.3,6695.503059731879,-268.20305973187897,4.172872897357817
2012-08-24,8,98,6362.74,6385.196990898844,-22.456990898844197,0.35294528613214116
2012-08-31,8,98,6007.73,6508.255453518351,-500.52545351835124,8.33135732661673
2012-09-07,8,98,6515.86,6658.126923742193,-142.26692374219328,2.183394421337986
2012-09-14,8,98,6372.97,6543.539084499756,-170.56908449975617,2.6764457466417726
2012-09-21,8,98,7303.82,6533.463607995837,770.3563920041624,10.54730801148115
2012-09-28,8,98,7720.69,6642.724198443798,1077.9658015562018,13.96203968241442
2012-10-05,8,98,8154.9,7462.480897200337,692.419102799663,8.49083499245439
2012-10-12,8,98,8595.68,7704.908540679762,890.7714593202381,10.363013273181855
2012-10-19,8,98,8116.62,8196.11794197464,-79.49794197464053,0.9794463948619072
2012-10-26,8,98,7946.67,8151.895827714361,-205.225827714361,2.58253869500509
2012-08-03,9,1,8765.82,9610.371203215669,-844.5512032156694,9.634594404353152
2012-08-10,9,1,9219.2,9223.250624074843,-4.050624074841835,0.04393682830225871
2012-08-17,9,1,9193.85,9221.357372489372,-27.507372489371846,0.29919318337118667
2012-08-24,9,1,8994.15,9444.534009351068,-450.384009351068,5.0075216596461924
2012-08-31,9,1,10365.44,9369.918653017241,995.5213469827595,9.604236259944193
2012-09-07,9,1,11647.62,10349.953647875462,1297.6663521245391,11.141042995260312
2012-09-14,9,1,12128.7,11597.808475909056,530.8915240909446,4.377151088665269
2012-09-21,9,1,12392.13,11698.394593110514,693.7354068894856,5.5981934250971035
2012-09-28,9,1,13772.7,12087.208423498618,1685.491576501383,12.237916868162255
2012-10-05,9,1,14787.3,13589.070440800919,1198.2295591990805,8.10309900522124
2012-10-12,9,1,14626.09,14368.912374866866,257.1776251331339,1.758348438530967
2012-10-19,9,1,15325.8,14522.363603525764,803.4363964742352,5.242378188898689
2012-10-26,9,1,20194.31,16320.893781300345,3873.4162186996564,19.180730704340263
2012-08-03,9,2,28049.65,27642.162826987344,407.4871730126579,1.4527353211632155
2012-08-10,9,2,26937.07,27249.33997350022,-312.26997350022066,1.1592573858263748
2012-08-17,9,2,27396.38,27102.883399801838,293.4966001981629,1.0712970114962739
2012-08-24,9,2,27376.08,27434.773021502984,-58.69302150298245,0.21439527318367876
2012-08-31,9,2,28333.22,28591.586702857512,-258.366702857511,0.9118861282180809
2012-09-07,9,2,26530.28,27486.036348862686,-955.7563488626874,3.6025113525476833
2012-09-14,9,2,24971.56,27193.797517734132,-2222.237517734131,8.899073657128872
2012-09-21,9,2,25030.06,26165.737297685024,-1135.6772976850225,4.537253597015039
2012-09-28,9,2,25489.13,25814.010455742544,-324.88045574254284,1.274584325720583
2012-10-05,9,2,27504.15,26363.693836074475,1140.4561639255262,4.146487580694281
2012-10-12,9,2,23249.88,26322.857923795375,-3072.9779237953735,13.21717756734819
2012-10-19,9,2,26931.98,25796.54219320069,1135.4378067993093,4.215946272050215
2012-10-26,9,2,24859.9,25360.407918480258,-500.5079184802562,2.0133142871864176
2012-08-03,9,3,12653.22,11015.139482792178,1638.0805172078217,12.94595776575308
2012-08-10,9,3,13941.28,16218.203570352793,-2276.923570352792,16.33224187702128
2012-08-17,9,3,17143.6,17744.594483851364,-600.9944838513657,3.505649244332379
2012-08-24,9,3,30558.61,23177.649858919787,7380.960141080213,24.15345508542507
2012-08-31,9,3,34274.3,19226.723338051426,15047.576661948577,43.90338143141822
2012-09-07,9,3,9911.63,20078.54304500374,-10166.91304500374,102.57559094723814
2012-09-14,9,3,6477.26,11381.919372679697,-4904.659372679696,75.72120576724875
2012-09-21,9,3,6829.69,8089.670871173278,-1259.9808711732785,18.448580699464813
2012-09-28,9,3,5755.68,7275.820940231095,-1520.1409402310946,26.411144125995445
2012-10-05,9,3,6029.48,6648.026327478335,-618.5463274783351,10.258701040194762
2012-10-12,9,3,5566.0,6256.452643261662,-690.4526432616622,12.404826504880743
2012-10-19,9,3,5804.85,6094.26332879883,-289.41332879882975,4.985715889279304
2012-10-26,9,3,5918.55,5876.072369912276,42.47763008772381,0.7177033240865383
2012-08-03,9,4,18677.46,18598.81596978478,78.64403021521866,0.42106383959713295
2012-08-10,9,4,19097.64,18178.30337073958,919.3366292604187,4.8138755849435775
2012-08-17,9,4,17805.92,18752.50327926897,-946.5832792689725,5.316115534996072
2012-08-24,9,4,19903.97,18250.79335789828,1653.17664210172,8.305763333152733
2012-08-31,9,4,19435.86,19469.9074645043,-34.04746450429957,0.17517858486477864
2012-09-07,9,4,18976.22,18801.258447186625,174.96155281337633,0.9220042390601306
2012-09-14,9,4,17482.09,18443.546502704634,-961.4565027046337,5.4996656732955485
2012-09-21,9,4,16752.63,17854.610287343417,-1101.9802873434164,6.577953953160885
2012-09-28,9,4,16771.27,17434.14201872332,-662.8720187233193,3.9524258969256314
2012-10-05,9,4,20344.13,17886.547092411303,2457.5829075886977,12.080059002713302
2012-10-12,9,4,17294.36,18722.43923220222,-1428.0792322022207,8.257485285389112
2012-10-19,9,4,18618.3,17918.292872921033,700.0071270789667,3.759780039418028
2012-10-26,9,4,18553.19,18193.02799692898,360.16200307101826,1.941240310000697
2012-08-03,9,5,13469.63,15178.846135205424,-1709.2161352054245,12.689406726134456
2012-08-10,9,5,14509.15,14390.412411899515,118.73758810048457,0.8183635023449656
2012-08-17,9,5,15860.62,14519.136548478346,1341.4834515216553,8.457950896759742
2012-08-24,9,5,20078.89,14752.606148808794,5326.283851191205,26.526784355067463
2012-08-31,9,5,16196.84,18285.73227650093,-2088.89227650093,12.896912462560167
2012-09-07,9,5,13602.97,16640.717569649067,-3037.7475696490674,22.33150238256107
2012-09-14,9,5,14896.19,15472.832521827018,-576.6425218270178,3.871073890887655
2012-09-21,9,5,17752.0,16100.983688211629,1651.0163117883712,9.300452409803803
2012-09-28,9,5,22562.63,16914.71456932053,5647.91543067947,25.03216792847053
2012-10-05,9,5,19312.49,22118.009511448414,-2805.5195114484122,14.526969393632887
2012-10-12,9,5,17887.4,19674.877425690684,-1787.4774256906821,9.992941543716146
2012-10-19,9,5,18200.94,19476.9599850084,-1276.0199850084027,7.010736725731763
2012-10-26,9,5,21424.9,19267.952300114604,2156.947699885397,10.067480827847024
2012-08-03,9,6,1312.82,1481.7733549926058,-168.9533549926059,12.869498864475398
2012-08-10,9,6,1543.4,1760.2492491536498,-216.84924915364968,14.050100372790569
2012-08-17,9,6,1821.46,1632.5725034036307,188.88749659636937,10.370114995463494
2012-08-24,9,6,2134.94,1908.7011356560804,226.23886434391966,10.596965926158095
2012-08-31,9,6,2091.48,2170.2952412572567,-78.81524125725673,3.7683956460141492
2012-09-07,9,6,1570.38,2236.5606622010346,-666.1806622010345,42.421621658517964
2012-09-14,9,6,1378.53,1794.772376421629,-416.24237642162893,30.194654916587155
2012-09-21,9,6,1946.54,1757.219543891873,189.32045610812702,9.72599875204861
2012-09-28,9,6,3571.34,2006.019529389273,1565.3204706107272,43.830060162592396
2012-10-05,9,6,2262.6,3064.43595545889,-801.8359554588901,35.4386968734593
2012-10-12,9,6,1972.28,2526.9277741580995,-554.6477741580995,28.12216187144318
2012-10-19,9,6,2118.52,2476.166364768162,-357.64636476816213,16.8818970209468
2012-10-26,9,6,2211.29,2477.0103701023368,-265.7203701023368,12.016531983698965
2012-08-03,9,7,11109.92,12353.258686028694,-1243.3386860286937,11.191247876030554
2012-08-10,9,7,12703.81,11429.001413225114,1274.808586774885,10.034852432261543
2012-08-17,9,7,12044.19,11952.584874052578,91.6051259474225,0.7605752312726923
2012-08-24,9,7,11501.67,11672.565143879223,-170.89514387922281,1.4858289611788793
2012-08-31,9,7,9752.49,11816.516268961499,-2064.026268961499,21.164095210161705
2012-09-07,9,7,13132.01,11123.387893872121,2008.6221061278793,15.295618158437888
2012-09-14,9,7,9787.79,11940.7895466131,-2152.9995466130986,21.996789332557178
2012-09-21,9,7,13861.73,10543.168339851598,3318.5616601484016,23.94045808242118
2012-09-28,9,7,10782.69,12027.358032405948,-1244.668032405947,11.5432051965321
2012-10-05,9,7,14451.87,11910.548085559029,2541.3219144409723,17.584727197525112
